,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
930345,2016-09-01,2016-09-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Multi-Family (2-4 Unit),4,543000.0,0.0752475247524753,0.0925553319919516,499250.0,0.0532700421940928,0.0510526315789474,246.47901733678415,-0.0149656877678208,-0.0751902416559052,310.5015923566879,0.0306370999936047,0.040621249128989,35.0,0.09375,-0.0789473684210526,27.0,-0.0357142857142856,0.4210526315789473,56.0,0.1914893617021276,0.4358974358974359,176.0,0.0352941176470589,-0.1243781094527363,5.0,-0.2999999999999998,-0.2999999999999998,59.0,7.0,-7.0,0.9750109002001224,0.0229706328704407,-0.0004053847160443,0.1428571428571428,-0.0446428571428571,-0.0150375939849624,0.1193181818181818,-0.0100935828877005,-0.0349106739032112,0.1111111111111111,-0.0317460317460317,-0.0467836257309941,"Nassau County, NY",35004.0,2023-10-29 14:25:50
931851,2022-10-01,2022-10-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Townhouse,13,1077000.0,-0.1797410510281797,0.4524612272420769,674950.0,0.0,0.0242033383915023,441.2835387962292,0.0157067364752068,0.0951500547525945,420.9574650345335,-0.0450673674736428,0.0067629492006668,4.0,1.0,-0.5555555555555555,4.0,0.3333333333333332,-0.1999999999999999,7.0,0.1666666666666667,0.1666666666666667,17.0,0.0,0.2142857142857141,4.3,-4.2,2.7,64.0,43.0,17.0,0.947613071225043,-0.032417660702928,-0.0203414796878965,0.0,-0.5,-0.2222222222222222,0.5294117647058822,0.2941176470588235,0.3865546218487395,0.0,0.0,0.0,"Nassau County, NY",35004.0,2023-10-29 14:25:50
931904,2019-04-01,2019-04-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Condo/Co-op,3,347500.0,-0.0855263157894736,0.1209677419354837,609000.0,0.0166944908180299,0.0235294117647057,357.6923076923077,0.0125443786982248,0.0957554686368244,357.8838174273859,0.0178636807420062,0.0051763485477178,128.0,0.1636363636363635,0.0578512396694215,127.0,0.1140350877192981,-0.2944444444444444,220.0,0.0628019323671498,-0.2142857142857143,572.0,0.0250896057347669,-0.0103806228373702,4.5,-0.5999999999999996,-0.2999999999999998,57.0,-17.0,-2.0,0.9754259574134024,0.0043536523732041,-0.0016185958824168,0.140625,0.0133522727272727,-0.0329287190082644,0.1835664335664335,0.0384051432438529,0.0226667795871948,0.2047244094488188,0.055601602431275,-0.0786089238845144,"Nassau County, NY",35004.0,2023-10-29 14:25:50
931953,2016-05-01,2016-05-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,234250.0,0.0647727272727272,0.0551801801801801,379000.0,0.0081127809549141,0.0079787234042554,214.89949193726528,-0.032386761303524,0.0825995949299216,230.98869085652345,0.0580305540875438,0.0553565595771157,128.0,-0.0077519379844961,0.0578512396694215,138.0,0.1129032258064515,0.5164835164835164,281.0,0.2433628318584071,-0.0816993464052288,895.0,0.0275545350172214,-0.2023172905525846,7.0,0.2000000000000001,-2.3000000000000007,79.0,-40.0,-29.0,0.9622806205109792,0.0024581785608041,0.0092478378781029,0.09375,0.0472383720930232,0.0524276859504132,0.1642458100558659,-0.0114143506789216,-0.0157898405680199,0.1884057971014492,0.0916316035530621,0.1004937091893613,"Nassau County, NY",35004.0,2023-10-29 14:25:50
932307,2013-05-01,2013-05-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,390000.0,0.0032154340836012,0.0,449000.0,-0.0426439232409381,0.0,252.73922571219867,0.0242589673599631,0.0355222107684849,279.6610169491525,-0.0158536910620818,0.0155762310786227,885.0,0.1230964467005075,0.0498220640569395,960.0,0.1401425178147268,0.4545454545454545,1914.0,-0.0649731314118221,0.1851393188854488,6460.0,0.0487012987012986,-0.1688111168296448,7.3,-0.5,-1.8999999999999997,83.0,-31.0,-28.0,0.9466462195744224,0.0019654771300178,0.0101884033621795,0.0926553672316384,-0.0075984398749605,0.0369021050726823,0.1718266253869969,-0.0140499979896264,-0.0412459428065182,0.1364583333333333,-0.0203112628661916,0.0167613636363636,"Nassau County, NY",35004.0,2023-10-29 14:25:50
933433,2015-10-01,2015-10-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Condo/Co-op,3,278000.0,0.0109090909090909,-0.0413793103448275,465000.0,-0.0210526315789473,0.0356347438752784,315.0,0.0548436000451328,0.0507341014887219,293.44654528478054,-0.0165373768645747,0.0218257640995924,179.0,-0.082051282051282,0.1118012422360248,85.0,-0.0449438202247191,0.0,176.0,-0.0056497175141242,-0.1926605504587155,867.0,-0.0747065101387406,-0.1797540208136234,4.8,0.0,-1.7999999999999998,88.0,0.0,1.0,0.9653864694192096,0.0069425112853254,0.0189444599236855,0.0614525139664804,0.0101704626844291,-0.0006592872757555,0.1764705882352941,0.033460983112562,0.0109076743280093,0.0352941176470588,-0.0883013879709187,-0.0352941176470588,"Nassau County, NY",35004.0,2023-10-29 14:25:50
933996,2021-02-01,2021-02-28,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,599000.0,-0.0099173553719008,0.134469696969697,649000.0,0.0317965023847377,0.0484652665589659,367.7685950413223,-0.0148259454044576,0.1306604951697165,405.3201082055906,0.0133759359171916,0.1038985480345986,1123.0,-0.108022239872915,0.257558790593505,771.0,-0.0620437956204379,0.1157742402315484,1131.0,-0.0774877650897226,-0.2173010380622837,3210.0,-0.0340054167920553,-0.3008059246351557,2.9,0.2999999999999998,-2.2,44.0,3.0,-28.0,0.981339695442239,-0.0017688427011817,0.0157665468131621,0.2742653606411398,-0.0307386107647378,0.10965169882703,0.0996884735202492,-0.042351851487274,-0.0460314132146669,0.2412451361867704,0.0174008539483276,0.0560063518162928,"Nassau County, NY",35004.0,2023-10-29 14:25:50
934095,2016-12-01,2016-12-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Condo/Co-op,3,283000.0,0.1098039215686275,0.1319999999999999,458500.0,-0.0811623246492986,-0.0010893246187363,347.846012832264,0.0946406246891779,0.2230818253603519,299.77392137531825,-0.0358567780886905,0.0344379580899512,144.0,-0.0463576158940397,-0.0886075949367088,68.0,-0.180722891566265,-0.1282051282051281,120.0,-0.0977443609022556,0.1009174311926606,581.0,-0.0704,-0.2159244264507422,4.0,-0.0999999999999996,-0.7000000000000001,94.0,16.0,2.0,0.9650230581432728,-0.0009719993045486,0.0082250104056111,0.0833333333333333,0.0303532008830022,0.0073839662447257,0.0757314974182444,-0.0586685025817555,-0.016036383823321,0.2058823529411764,0.0613040396881644,0.1289592760180995,"Nassau County, NY",35004.0,2023-10-29 14:25:50
935272,2012-01-01,2012-01-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Single Family Residential,6,395000.0,-0.0124999999999999,-0.0705882352941176,415000.0,0.1246612466124661,0.0,234.84138744378407,-0.0249411297961542,-0.077744322738625,258.0441640378549,0.0538637183780004,-0.010100470976477,523.0,-0.1537216828478964,0.0315581854043391,229.0,-0.2210884353741496,0.1170731707317074,1052.0,0.9849056603773584,0.0488534396809572,5331.0,-0.008001488649051,-0.0205768877457284,10.2,1.5,-0.5,115.0,-2.0,-43.0,0.9372925610240148,-0.0003764130496107,-0.0011591690613678,0.0535372848948374,-0.0111876341990136,-0.0036619261505274,0.1684486963046332,0.0536366382473202,0.005303372034929,0.1572052401746724,0.0687698660250126,0.0157418255405261,"Nassau County, NY",35004.0,2023-10-29 14:25:50
936203,2015-09-01,2015-09-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Townhouse,13,464500.0,-0.3636986301369863,0.4792993630573247,475000.0,0.0351109638953295,0.0303687635574836,291.73177960393366,-0.1095955548038289,0.0061876047878071,298.38098406752795,0.021309974384295,0.0375734957037325,26.0,-0.1333333333333333,12.0,6.0,-0.5999999999999999,5.0,17.0,0.1333333333333333,0.5454545454545454,74.0,0.0,-0.0263157894736841,2.8,0.2999999999999998,-35.2,52.0,-22.0,-120.0,0.9463956563432996,-0.0242006297160412,0.0033753164157432,0.0769230769230769,-0.023076923076923,0.0769230769230769,0.2567567567567567,0.0135135135135134,0.164651493598862,0.5,0.4333333333333333,-0.5,"Nassau County, NY",35004.0,2023-10-29 14:25:50
937955,2022-11-01,2022-11-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Townhouse,13,781500.0,-0.2743732590529247,-0.1984615384615384,679500.0,0.0067412400918587,0.046995377503852,305.6027164685908,-0.3074685783606613,-0.0368884087050471,429.1838340486409,0.0195420433117452,0.0188468736056841,6.0,0.5,0.1999999999999999,2.0,-0.5,0.0,2.0,-0.7142857142857143,-0.5999999999999999,17.0,0.0,0.4166666666666667,2.8,-1.5,0.3999999999999999,42.0,-22.0,5.0,0.9474472356914488,-0.000165835533594,-0.0561292690395602,0.0,0.0,-0.4,0.1176470588235294,-0.4117647058823529,0.034313725490196,0.5,0.5,-0.5,"Nassau County, NY",35004.0,2023-10-29 14:25:50
938324,2013-11-01,2013-11-30,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Townhouse,13,479000.0,0.0084210526315788,0.7497716894977168,319990.0,-0.0448059701492536,0.0666368887896293,192.0968992248062,-0.4392897374665958,0.4343235142118864,214.8023143683703,0.0040842741760214,0.1231493561744851,4.0,-0.1999999999999999,1.0,2.0,1.0,0.0,2.0,-0.8461538461538461,-0.5,47.0,-0.0784313725490196,0.0681818181818181,11.8,1.6000000000000014,-10.2,87.0,3.0,-113.0,0.9411033330735804,-0.0335241076101233,0.0225753831441457,0.0,0.0,0.0,0.1276595744680851,-0.1664580725907384,0.0140232108317214,0.5,-0.5,0.0,"Nassau County, NY",35004.0,2023-10-29 14:25:50
938572,2016-10-01,2016-10-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Townhouse,13,338500.0,-0.0726027397260273,-0.22183908045977,349999.0,-0.0250724233983287,0.0606351707627503,227.2179199782624,0.0344585813706832,0.0732064117054458,218.72685185185185,-0.0348243680188125,0.0446987602008788,46.0,-0.1636363636363636,-0.0612244897959183,23.0,0.4375,-0.2068965517241379,17.0,-0.46875,-0.3928571428571429,70.0,-0.2631578947368421,-0.6153846153846154,1.5,-0.1999999999999999,-2.2,94.0,37.0,11.0,0.975285922717217,0.0151883432042885,0.0283409836329229,0.2391304347826087,0.1482213438735177,0.1574977817213842,0.2857142857142857,0.0330827067669172,0.0219780219780219,0.0869565217391304,0.0244565217391304,-0.0164917541229385,"Nassau County, NY",35004.0,2023-10-29 14:25:50
939268,2016-11-01,2016-11-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Multi-Family (2-4 Unit),4,550000.0,0.083743842364532,0.1363636363636364,499000.0,0.0,0.111358574610245,316.2202380952381,0.2269606861149369,0.1942543555158846,310.9226041967592,-0.0097987900408106,0.0472826655190214,23.0,-0.4102564102564102,-0.3783783783783784,26.0,-0.037037037037037,0.3,33.0,-0.1538461538461538,-0.175,157.0,-0.0818713450292397,-0.1229050279329608,6.8,2.3999999999999995,2.0,48.0,-8.0,-34.0,0.9583704385142836,0.0234960068513125,0.0131160439199994,0.1304347826086956,-0.0234113712374582,-0.0317273795534665,0.1146496815286624,-0.02570119566432,-0.0026687542255275,0.1923076923076923,0.1182336182336182,0.0923076923076923,"Nassau County, NY",35004.0,2023-10-29 14:25:50
941148,2019-06-01,2019-06-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,546000.0,0.038022813688213,0.0601941747572816,579000.0,-0.03338898163606,0.0,348.6890773441939,0.0445370843943921,0.0519049834617952,354.07764221594005,-0.0173033282171058,0.0299006697862309,1188.0,0.1325071496663488,-0.1047475508666164,1100.0,-0.064625850340136,-0.1042345276872964,1816.0,-0.1711547238703787,0.0022075055187638,6022.0,0.0232795242141037,0.1536398467432951,5.1,-0.5,1.1999999999999995,43.0,-12.0,2.0,0.9753147398255718,0.0063285045861284,-0.0044184955390633,0.2213804713804713,0.0440687459276591,-0.0280543439925504,0.2610428429093324,0.0114251708617538,0.0286673639821293,0.1154545454545454,-0.0359059987631416,-0.0417115783239561,"Nassau County, NY",35004.0,2023-10-29 14:25:50
941252,2021-10-01,2021-10-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,650000.0,-0.0298507462686566,0.1016949152542372,659000.0,0.0154083204930661,0.0154083204930661,401.2164376217535,-0.0407161679127782,0.1039489255284706,418.12967528131463,0.0151566000663743,0.0856027349046977,1386.0,-0.0078740157480314,-0.131578947368421,1150.0,0.1025886864813039,-0.1301059001512859,1285.0,-0.0388930441286462,-0.2441176470588235,3168.0,-0.0976929649672457,-0.2796725784447475,2.3,-0.2000000000000001,-0.5,32.0,2.0,-12.0,0.9956228541637092,-0.0020429985975668,0.0164858809402198,0.4047619047619047,-0.039762075195146,0.1416040100250626,0.1906565656565656,-0.0206792361093129,-0.0189841801369768,0.2382608695652173,0.0513001792488223,0.0257041373413142,"Nassau County, NY",35004.0,2023-10-29 14:25:50
941579,2018-09-01,2018-09-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Multi-Family (2-4 Unit),4,680000.0,0.1515664690939881,0.1056910569105691,539000.0,0.0047534718985926,0.0189035916824196,317.05724508050093,0.1099461385918933,0.1356703733335731,339.15582869838573,0.0088098908940519,0.0344670798097026,19.0,-0.62,-0.3448275862068965,36.0,-0.0526315789473684,0.7142857142857141,45.0,-0.150943396226415,-0.0425531914893616,165.0,-0.0294117647058823,0.1301369863013699,8.699999999999998,5.299999999999999,3.6999999999999993,39.0,6.0,-14.0,0.9954865240621916,-0.0067815763165488,0.024478271382153,0.3684210526315789,0.1284210526315789,0.1960072595281306,0.1333333333333333,-0.0254901960784313,-0.0105022831050228,0.1111111111111111,-0.0204678362573099,-0.1746031746031745,"Nassau County, NY",35004.0,2023-10-29 14:25:50
942375,2016-04-01,2016-04-30,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,220000.0,0.0576923076923077,-0.0638297872340425,375950.0,0.0025333333333332,0.0025333333333332,222.09234365867917,0.0122171158706556,0.0752383916697318,218.31948989009143,-0.0021581911824546,0.0048636791567744,129.0,0.1025641025641026,0.162162162162162,124.0,0.5897435897435896,0.3333333333333332,226.0,-0.0543933054393305,-0.1811594202898551,871.0,-0.0068415051311288,-0.141025641025641,6.8,-0.7000000000000001,-2.3,119.0,-7.0,12.0,0.959822441950175,0.0026052530652478,0.0001438248742313,0.0465116279069767,-0.0475054661101172,-0.0435784621831133,0.1756601607347876,0.0080432850221308,0.0109658806558921,0.096774193548387,0.0070306038047973,0.0,"Nassau County, NY",35004.0,2023-10-29 14:25:50
942450,2022-03-01,2022-03-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,335000.0,-0.0428571428571428,0.046875,549997.5,0.0018169398907104,0.1021993987975951,309.91475686455726,0.0432773993460344,0.0649580448241544,328.987302676733,0.0070697907065357,0.1051236991617288,175.0,0.3059701492537314,0.0736196319018405,180.0,0.3432835820895523,0.0909090909090908,228.0,0.5,0.0270270270270269,268.0,0.072,-0.1213114754098361,1.5,-0.3999999999999999,-0.3999999999999999,32.0,1.0,-7.0,1.0129398279630766,0.0100997419746706,0.0211913192991519,0.5371428571428571,0.1043070362473347,0.1813146362839614,0.1902985074626865,0.0982985074626865,0.0591509664790799,0.4333333333333333,0.1870646766169154,0.1303030303030303,"Nassau County, NY",35004.0,2023-10-29 14:25:50
942681,2018-09-01,2018-09-30,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,All Residential,-1,380000.0,-0.05,0.0526315789473683,405000.0,0.0150375939849625,0.0686015831134565,227.92274804658703,-0.0371296481852921,0.0425627636453562,249.4610065744729,0.0323715012562959,0.0545397096102717,1481.0,-0.193355119825708,-0.0608750792644261,1142.0,-0.1997196916608269,0.0692883895131086,1897.0,-0.0599603567888998,0.0663293985385047,6697.0,0.0113258834189067,0.0301492078141825,4.5,0.8999999999999999,0.4000000000000003,43.0,3.0,-7.0,0.9831302830145746,-0.0027780693964705,0.0051294230752645,0.2889939230249831,-0.018195619458677,0.0550053371023452,0.2209944751381215,-0.0103555701654121,0.0357921985652865,0.1357267950963222,-0.0135373955133483,0.0168129374184196,"Nassau County, NY",35004.0,2023-10-29 14:25:50
942779,2020-11-01,2020-11-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Single Family Residential,6,601000.0,0.0016666666666667,0.1129629629629629,619000.0,-0.0462249614791987,0.1050621307347412,367.9076133746248,0.0177913165176792,0.1221182207926054,383.1557723141936,-0.0052010682117727,0.0826334670585524,1255.0,-0.1022889842632331,0.3836824696802645,860.0,-0.2402826855123675,0.4006514657980455,993.0,-0.2982332155477032,0.1348571428571427,3254.0,-0.0649425287356322,-0.2076941806671536,2.6,0.1,-1.9,42.0,-2.0,-20.0,0.983673337689394,0.0034012427501877,0.015517823802397,0.296414342629482,0.017444385547937,0.1255212886052262,0.1696373693915181,-0.0447304467004358,-0.0127341913584209,0.1906976744186046,-0.0310337743446462,0.0538898568290281,"Nassau County, NY",35004.0,2023-10-29 14:25:50
943976,2015-10-01,2015-10-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Townhouse,13,552500.0,0.1894510226049515,0.2037037037037037,465000.0,-0.0210526315789473,0.0356347438752784,289.732770745429,-0.0068522149394169,-0.096494757539661,293.44654528478054,-0.0165373768645747,0.0218257640995924,17.0,-0.3461538461538461,1.4285714285714284,16.0,1.6666666666666663,3.0,18.0,0.0588235294117647,0.3846153846153845,61.0,-0.1756756756756756,-0.2560975609756097,3.6,0.8000000000000002,-8.099999999999998,90.0,38.0,-14.0,0.9602073021078436,0.013811645764544,-0.0054182787451574,0.0588235294117647,-0.0180995475113122,0.0588235294117647,0.180327868852459,-0.0764288879042977,0.1071571371451419,0.25,-0.25,0.25,"Nassau County, NY",35004.0,2023-10-29 14:25:50
944092,2019-05-01,2019-05-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Single Family Residential,6,549000.0,0.0660194174757282,0.0185528756957329,599000.0,-0.0164203612479474,0.0,332.5581395348837,0.0479604343894382,0.0056268958543983,360.31224322103526,0.0067855143915305,0.0235558494571623,883.0,0.1051314142678347,0.0486935866983373,1012.0,0.0708994708994707,-0.0741079597438243,1872.0,0.0522765598650927,-0.0385208012326656,5065.0,0.0852796228840797,0.1719111522443312,5.7,-0.0999999999999996,0.6000000000000005,55.0,-8.0,13.0,0.9689733822538844,-0.0036190362391215,-0.0022922495822393,0.1902604756511891,0.0012742428602003,-0.0460815671041553,0.2604146100691016,0.0412159813997209,0.0230245128918689,0.150197628458498,-0.0318129535520839,-0.0611472937738899,"Nassau County, NY",35004.0,2023-10-29 14:25:50
944425,2015-05-01,2015-05-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Single Family Residential,6,445000.0,-0.0326086956521739,0.0532544378698225,499900.0,0.0018036072144289,0.0436325678496869,270.7550125313283,0.0137792063177255,0.0351306832535041,302.425101824439,0.009722833191623,0.0481174065672718,698.0,0.2288732394366197,0.1386623164763458,804.0,0.1893491124260355,-0.0541176470588234,1719.0,-0.0358945597307908,0.0949044585987262,5346.0,0.0837218730995337,0.0657894736842106,7.7,-0.9999999999999992,-0.4999999999999991,83.0,-13.0,8.0,0.9583374316013016,0.0004965643535694,0.0015210256911065,0.1131805157593123,-0.0012561039589975,-0.0140625511248638,0.2106247661803217,0.026963708000715,0.0002978124323153,0.1393034825870646,-0.0500456298389708,-0.0183435762364647,"Nassau County, NY",35004.0,2023-10-29 14:25:50
945305,2022-07-01,2022-07-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,420000.0,0.1261563212226839,0.2444444444444444,549000.0,-0.0018181818181818,0.0578034682080925,331.24683565666453,0.080742056521972,0.1971196320857941,325.0,-0.0095624999999999,0.0617032485344153,155.0,-0.2548076923076922,-0.2326732673267326,174.0,-0.0491803278688525,-0.1634615384615384,178.0,-0.2764227642276422,-0.2908366533864541,361.0,-0.0549738219895288,-0.0243243243243242,2.3,0.4999999999999997,0.4999999999999997,24.0,1.0,1.0,1.0212205382327784,-0.0069795727593191,0.0037121610968944,0.5612903225806452,-0.0252481389578164,0.0167358671351005,0.2132963988919667,0.0352859276877782,0.064647750243318,0.2528735632183908,-0.0039570378745053,-0.0692418213969938,"Nassau County, NY",35004.0,2023-10-29 14:25:50
945579,2017-10-01,2017-10-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Townhouse,13,271999.0,0.2156379888268156,-0.1964579025110783,379900.0,0.0023746701846965,0.0854316726619219,172.71922054915854,-0.2544494077014739,-0.2398521183290368,229.7232662780844,-0.0288971016426431,0.0502746431594081,3.0,0.5,-0.9347826086956522,1.0,0.0,-0.9565217391304348,2.0,0.0,-0.8823529411764705,11.0,-0.0833333333333333,-0.8428571428571427,3.7,-2.3,2.2,15.0,-14.0,-79.0,0.9910634421483479,0.0910051670900727,0.0157775194311308,0.3333333333333333,0.3333333333333333,0.0942028985507246,0.1818181818181818,0.0984848484848484,-0.1038961038961038,1.0,1.0,0.9130434782608696,"Nassau County, NY",35004.0,2023-10-29 14:25:50
945726,2019-09-01,2019-09-30,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Townhouse,13,310000.0,-0.1621621621621621,-0.03125,429000.0,0.0238663484486874,0.0592592592592593,239.14968999114265,-0.0278888277116796,-0.0470398152861551,262.82503169185765,0.030614823347238,0.0535715994290879,3.0,-0.5714285714285714,0.0,4.0,-0.1999999999999999,1.0,3.0,-0.25,-0.5714285714285714,11.0,-0.3125,-0.0833333333333333,3.7,1.4000000000000004,-0.2999999999999998,25.0,-45.0,-3.0,1.0500019166762502,0.1056910314100052,0.1255675814218176,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.4829545454545454,0.0454545454545454,0.25,0.0499999999999999,0.25,"Nassau County, NY",35004.0,2023-10-29 14:25:50
949049,2014-03-01,2014-03-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,383000.0,-0.0346565847511026,0.0078947368421051,450000.0,0.0101010101010101,0.0022271714922048,250.36657137826808,-0.0285402826905259,0.062939556148386,282.45697784064123,0.0115820319163124,0.0186745631018214,662.0,0.0184615384615385,-0.0074962518740629,647.0,0.7922437673130193,-0.0122137404580152,1868.0,0.6966394187102632,0.212987012987013,5616.0,0.110759493670886,-0.007072135785007,8.5,0.7000000000000001,0.0,106.0,15.0,-13.0,0.9489926668962456,0.0021723557359859,0.012476771741537,0.1042296072507552,0.0119219149430629,0.0382625907590011,0.1517094017094017,0.0520258574056042,0.0132723437178882,0.2071097372488408,-0.0061866616431259,0.0162700425923522,"Nassau County, NY",35004.0,2023-10-29 14:25:50
950559,2022-02-01,2022-02-28,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Townhouse,13,1009000.0,0.5082212257100149,-0.2147859922178988,699000.0,0.0448430493273541,0.0770416024653313,311.5078765726714,0.0388210817260494,-0.2148324424591219,444.1414677473626,0.0283973935471297,0.0957795055213017,2.0,-0.5999999999999999,0.0,2.0,0.0,-0.3333333333333333,3.0,2.0,-0.5,9.0,-0.1818181818181817,-0.5,4.5,2.3,-4.5,74.0,-17.0,-125.0,1.0493429370263605,0.0457193233024759,0.0858870145253943,1.0,0.5999999999999999,1.0,0.1111111111111111,0.0202020202020201,-0.1111111111111111,0.0,0.0,-0.3333333333333333,"Nassau County, NY",35004.0,2023-10-29 14:25:50
950752,2012-06-01,2012-06-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Single Family Residential,6,415000.0,0.0375,-0.0119047619047618,438900.0,-0.0224944320712694,0.0003988831272436,248.6109345200254,0.0157968244805946,-0.0403166097479071,263.80482890351607,-0.0420047927992575,0.0051885700520692,800.0,0.1379800853485064,0.0666666666666666,580.0,0.0034602076124568,0.0740740740740741,1205.0,-0.0967016491754122,-0.1543859649122807,5941.0,-0.0225403093122737,-0.1441947565543071,7.4,-1.1999999999999993,-1.9000000000000004,90.0,-16.0,3.0,0.9399441058037636,0.0026746896572051,-0.0006931464114959,0.0712499999999999,0.0115060455192034,0.0099166666666666,0.208719070863491,-0.0064832983369038,-0.043801816488857,0.1241379310344827,0.0064908722109533,0.0352490421455938,"Nassau County, NY",35004.0,2023-10-29 14:25:50
950850,2017-04-01,2017-04-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,475500.0,0.0117021276595745,0.0721533258173618,529000.0,-0.0364298724954462,0.058,295.19725145355824,0.0288125383739301,0.0590201395896401,324.90550155644496,-0.0235398164314355,0.0383944412751289,786.0,-0.1921891058581706,-0.0742049469964664,1025.0,0.0665972944849115,0.0291164658634537,1778.0,-0.0321175830157865,-0.0942435048395313,4674.0,0.0769585253456221,-0.1734748010610079,5.9,1.4000000000000004,-0.7999999999999998,61.0,-7.0,-28.0,0.9712460697211256,0.0041205983631805,0.0123949494783878,0.198473282442748,0.0319779073142794,0.0689090892743146,0.1645271715875053,0.0152184158271366,-0.0071792828775698,0.168780487804878,-0.0195649856602624,0.0121539817807816,"Nassau County, NY",35004.0,2023-10-29 14:25:50
951594,2018-08-01,2018-08-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Single Family Residential,6,556500.0,0.0118181818181817,0.0490103675777568,536450.0,-0.0246345902447094,0.0633300297324084,341.21752617293527,0.0132840901544348,0.0468263884469442,336.19399627199425,-0.0246252701086322,0.0493388633257219,1279.0,0.1399286987522281,-0.0397897897897897,926.0,0.0805134189031504,0.0906949352179033,1186.0,-0.1683029453015427,-0.0116666666666667,4419.0,-0.0529361337333904,0.1145018915510718,3.5,-0.7000000000000001,0.5,38.0,4.0,-2.0,0.9756672684075413,-0.0036896292254587,-0.0011582750819529,0.253322908522283,-0.0220781609964335,0.0205901757895502,0.2387417967866033,0.010280588042497,0.0336976605949261,0.1252699784017278,0.0004158360446683,-0.0042942147667056,"Nassau County, NY",35004.0,2023-10-29 14:25:50
952553,2023-08-01,2023-08-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,725000.0,0.0097493036211699,0.0357142857142858,719997.0,-0.0069006896551724,0.0739812052505965,456.3475578327064,0.0089199032073541,0.0308676375139786,459.7083653108212,-0.013158553431565,0.0665493182337495,1229.0,0.2735751295336788,-0.1208869814020028,969.0,0.0532608695652174,-0.0892857142857143,1039.0,-0.0853873239436619,-0.1341666666666666,2191.0,-0.0794117647058824,-0.3073031931710401,1.8,-0.6999999999999998,-0.4999999999999997,27.0,1.0,1.0,0.996932307210083,-0.0007332903095138,-0.0102299096415257,0.4613506916192026,0.0126460284067673,-0.0515248448614841,0.1912368781378366,0.0118251134319542,-0.0477767165507501,0.3013415892672858,0.0306894153542424,0.102093468966534,"Nassau County, NY",35004.0,2023-10-29 14:25:50
