region,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,period,timestamp,interest_rate
"Suffolk County, NY",Townhouse,13,720000.0,409999.5,339.58333333333326,247.82780093849647,3.0,1.0,4.0,10.0,3.3,160.0,0.987432967782462,0.3333333333333333,0.1,1.0,2019-12-01,1575158400.0,3.68
"Nassau County, NY",Single Family Residential,6,695000.0,749999.5,434.1050183863292,457.6702737110121,735.0,855.0,1147.0,1972.0,2.7,29.0,0.9889638463995448,0.4040816326530612,0.1825557809330628,0.3555555555555555,2023-05-01,1682899200.0,6.39
"Nassau County, NY",Townhouse,13,655000.0,449000.0,291.2268131928552,277.65567765567766,2.0,2.0,12.0,85.0,42.5,50.0,0.9290208910143468,0.0,0.0705882352941176,0.0,2014-11-01,1414800000.0,4.02
"Suffolk County, NY",Townhouse,13,542500.0,329000.0,,208.33263888888888,3.0,2.0,6.0,48.0,16.0,328.0,0.9994781522136962,0.3333333333333333,0.2083333333333333,0.0,2012-10-01,1349049600.0,3.36
"Suffolk County, NY",Single Family Residential,6,295000.0,349900.0,178.03308823529412,214.1203703703704,566.0,560.0,1640.0,7892.0,13.9,134.0,0.9391016714968852,0.1148409893992932,0.1913329954384186,0.1357142857142857,2012-04-01,1333238400.0,3.98
"Nassau County, NY",Condo/Co-op,3,280000.0,449000.0,283.43784530386733,269.9938499384993,105.0,60.0,283.0,1364.0,13.0,174.0,0.9349958997467726,0.0285714285714285,0.2008797653958944,0.1499999999999999,2012-03-01,1330560000.0,3.9
"Nassau County, NY",Townhouse,13,469325.0,599000.0,245.98705956366464,360.9195025781013,2.0,,3.0,17.0,8.5,66.0,0.9900709654084732,0.5,0.2352941176470588,,2020-03-01,1583020800.0,3.29
"Suffolk County, NY",Townhouse,13,315000.0,349000.0,178.86626307099615,224.66768238827063,7.0,2.0,13.0,74.0,10.6,120.0,0.9728337632914256,0.2857142857142857,0.2972972972972973,1.0,2014-08-01,1406851200.0,4.14
"Nassau County, NY",Condo/Co-op,3,285000.0,579000.0,410.0,347.44966623600345,45.0,26.0,46.0,471.0,10.5,55.0,0.9633195297414822,0.0666666666666666,0.0276008492569002,0.0384615384615384,2020-04-01,1585699200.0,3.33
"Nassau County, NY",Condo/Co-op,3,328000.0,499000.0,334.2036415806907,313.99941857228566,162.0,98.0,141.0,671.0,4.1,81.0,0.9690193686823944,0.0864197530864197,0.1549925484351713,0.0918367346938775,2016-10-01,1475280000.0,3.42
"Nassau County, NY",Townhouse,13,620000.0,499000.0,290.1281085154484,313.99941857228566,21.0,11.0,12.0,42.0,2.0,123.0,0.9528499980547702,0.0476190476190476,0.1904761904761904,0.0909090909090909,2016-10-01,1475280000.0,3.42
"Nassau County, NY",Multi-Family (2-4 Unit),4,802500.0,670400.0,360.6721151002845,431.0240112216448,38.0,26.0,46.0,143.0,3.8,35.0,0.9975658232434552,0.4473684210526315,0.1958041958041958,0.1923076923076923,2022-08-01,1659312000.0,4.99
"Nassau County, NY",Townhouse,13,455000.0,518000.0,304.0244969378828,308.21016735192154,19.0,11.0,38.0,79.0,4.2,96.0,0.9723436596952288,0.1052631578947368,0.1265822784810126,0.2727272727272727,2016-03-01,1456790400.0,3.64
"Nassau County, NY",Single Family Residential,6,475000.0,458888.0,287.8787878787879,292.1551649854485,1223.0,654.0,1068.0,5158.0,4.2,53.0,0.9649140568697596,0.1340964840556009,0.1962000775494377,0.1146788990825688,2015-08-01,1438387200.0,3.91
"Suffolk County, NY",Townhouse,13,260000.0,349000.0,151.6195727084769,201.0054844606947,2.0,2.0,8.0,53.0,26.5,260.0,0.90291770650399,0.0,0.3018867924528301,0.0,2012-02-01,1328054400.0,3.87
"Nassau County, NY",Townhouse,13,1324000.0,699999.0,439.1891891891892,441.9807834441981,6.0,7.0,6.0,9.0,1.5,114.0,0.9935935155744589,0.1666666666666666,0.1111111111111111,0.1428571428571428,2022-04-01,1648771200.0,4.72
"Suffolk County, NY",All Residential,-1,575000.0,549000.0,335.0762141084722,325.0,1431.0,1346.0,1722.0,3782.0,2.6,21.0,1.0345988636047296,0.6827393431167015,0.2234267583289265,0.2273402674591381,2022-07-01,1656633600.0,5.3
"Nassau County, NY",Multi-Family (2-4 Unit),4,575000.0,599000.0,301.94256756756755,351.6028955532575,26.0,26.0,59.0,142.0,5.5,65.0,0.954346418466315,0.0769230769230769,0.1478873239436619,0.0769230769230769,2019-03-01,1551398400.0,4.41
"Suffolk County, NY",Condo/Co-op,3,294500.0,469000.0,257.03125,274.5285401516928,132.0,68.0,175.0,452.0,3.4,43.0,0.9846437341076356,0.2196969696969697,0.1128318584070796,0.2058823529411764,2020-05-01,1588291200.0,3.26
"Suffolk County, NY",Townhouse,13,285000.0,325000.0,154.12844036697248,200.3012048192771,3.0,,7.0,51.0,17.0,297.0,0.9350133815726516,0.0,0.1568627450980392,,2012-01-01,1325376000.0,3.91
"Suffolk County, NY",Townhouse,13,485000.0,399500.0,310.4641712735429,239.92989484226337,3.0,3.0,5.0,10.0,3.3,20.0,0.9906479625918504,0.0,0.4,0.3333333333333333,2018-07-01,1530403200.0,4.52
"Suffolk County, NY",All Residential,-1,307750.0,349990.0,191.3730255164034,205.86158780135568,897.0,620.0,2047.0,8110.0,9.0,113.0,0.9528674149273612,0.1148272017837235,0.1350184956843403,0.1612903225806451,2015-03-01,1425168000.0,3.75
"Nassau County, NY",Townhouse,13,750000.0,,178.57142857142858,,1.0,2.0,,28.0,28.0,14.0,0.9423294383716548,0.0,0.2857142857142857,0.0,2012-01-01,1325376000.0,3.91
"Nassau County, NY",Townhouse,13,635000.0,534999.0,305.02392344497605,326.1063625657757,5.0,1.0,1.0,27.0,5.4,22.0,0.9579286687993218,0.0,0.037037037037037,0.0,2017-06-01,1496275200.0,3.94
"Nassau County, NY",Single Family Residential,6,499750.0,474000.0,304.9390243902439,301.27150706937937,1274.0,776.0,1064.0,4284.0,3.4,46.0,0.9701223622417788,0.1781789638932496,0.1935107376283846,0.1404639175257732,2016-08-01,1470009600.0,3.43
"Suffolk County, NY",Single Family Residential,6,325000.0,339000.0,195.48872180451127,211.97025503742805,678.0,328.0,1222.0,6183.0,9.1,103.0,0.9555725206464551,0.1327433628318584,0.1259906194404011,0.1646341463414634,2014-01-01,1388534400.0,4.53
"Nassau County, NY",All Residential,-1,457000.0,499000.0,292.38451077480994,310.9226041967592,1069.0,725.0,965.0,4346.0,4.1,64.0,0.963167929720012,0.1384471468662301,0.150943396226415,0.1282758620689655,2016-11-01,1477958400.0,3.54
"Nassau County, NY",All Residential,-1,689700.0,739500.0,438.2968203255744,464.8888957376645,1066.0,1058.0,1240.0,2379.0,2.2,25.0,0.9933320708522604,0.4390243902439024,0.1815889029003783,0.3156899810964083,2023-06-01,1685577600.0,6.79
"Nassau County, NY",Single Family Residential,6,429000.0,424998.0,254.44264943457188,268.9307330195024,729.0,396.0,929.0,5385.0,7.4,75.0,0.94847187982807,0.0768175582990397,0.1723305478180129,0.1085858585858585,2012-09-01,1346457600.0,3.55
"Suffolk County, NY",All Residential,-1,324995.0,345000.0,190.0,209.0291263419536,1006.0,586.0,1509.0,9343.0,9.3,98.0,0.952627271153015,0.1073558648111332,0.2081772449962538,0.1416382252559726,2012-07-01,1341100800.0,3.62
"Nassau County, NY",Condo/Co-op,3,379500.0,559000.0,363.31116574399965,354.5305676855895,162.0,118.0,186.0,605.0,3.7,59.0,0.9771051562516356,0.2160493827160493,0.168595041322314,0.1271186440677966,2019-08-01,1564617600.0,3.75
"Suffolk County, NY",Multi-Family (2-4 Unit),4,545000.0,489000.0,278.94453419493806,286.1621137483206,26.0,28.0,28.0,77.0,3.0,42.0,0.965250893661092,0.3846153846153846,0.2077922077922078,0.1428571428571428,2020-10-01,1601510400.0,2.88
"Suffolk County, NY",Single Family Residential,6,432000.0,439495.0,250.3728135932034,254.57102272727275,801.0,629.0,573.0,3985.0,5.0,51.0,0.9813155205924782,0.3096129837702871,0.0717691342534504,0.1096979332273449,2020-04-01,1585699200.0,3.33
"Suffolk County, NY",Multi-Family (2-4 Unit),4,432500.0,489000.0,244.45893089960887,281.0846560846561,12.0,16.0,24.0,69.0,5.8,153.0,0.9594916907816158,0.25,0.144927536231884,0.125,2020-07-01,1593561600.0,3.07
"Nassau County, NY",Townhouse,13,705000.0,699000.0,381.9727891156463,440.1953754761272,5.0,7.0,10.0,12.0,2.4,18.0,1.042588655158009,0.5999999999999999,0.4166666666666666,0.4285714285714285,2022-06-01,1654041600.0,5.09
"Nassau County, NY",Townhouse,13,367000.0,549000.0,244.8298865910607,339.64110634818815,3.0,2.0,3.0,5.0,1.7,171.0,1.023741575924222,0.3333333333333333,0.2,0.0,2018-02-01,1517443200.0,4.22
"Nassau County, NY",All Residential,-1,534000.0,555000.0,332.62485640444294,348.6884197056942,1324.0,932.0,1419.0,5382.0,4.1,61.0,0.9696430549211608,0.1805135951661631,0.2344853214418431,0.1180257510729613,2019-10-01,1569888000.0,3.65
"Nassau County, NY",Townhouse,13,810000.0,619000.0,419.1063174114021,383.1557723141936,5.0,1.0,1.0,19.0,3.8,26.0,1.0099046447568405,0.4,0.1578947368421052,0.0,2020-11-01,1604188800.0,2.78
"Nassau County, NY",Multi-Family (2-4 Unit),4,530000.0,478399.5,262.82255495380696,299.6805111821086,26.0,18.0,32.0,152.0,5.8,86.0,0.95707448636467,0.0769230769230769,0.0855263157894736,0.0555555555555555,2016-01-01,1451606400.0,3.97
"Nassau County, NY",Townhouse,13,307500.0,419000.0,170.55336961071578,259.2207792207792,4.0,1.0,3.0,29.0,7.3,202.0,0.8606583729177067,0.0,0.1724137931034482,0.0,2012-08-01,1343779200.0,3.55
"Nassau County, NY",Single Family Residential,6,480000.0,499000.0,293.3275563258232,313.99941857228566,917.0,610.0,935.0,3899.0,4.3,61.0,0.9674363168913042,0.1603053435114503,0.1679917927673762,0.1262295081967213,2016-10-01,1475280000.0,3.42
"Nassau County, NY",All Residential,-1,495000.0,529000.0,311.44781144781143,328.70708546384225,956.0,593.0,1252.0,3710.0,3.9,60.0,0.9692866819610044,0.1851464435146443,0.1380053908355795,0.1753794266441821,2018-01-01,1514764800.0,3.95
"Nassau County, NY",Multi-Family (2-4 Unit),4,612500.0,549999.0,326.5765765765766,344.6818806854242,28.0,23.0,63.0,173.0,6.2,31.0,0.989553156836533,0.3571428571428571,0.1502890173410404,0.217391304347826,2018-07-01,1530403200.0,4.52
"Nassau County, NY",Condo/Co-op,3,252000.0,438900.0,266.73924877517686,263.80482890351607,126.0,69.0,186.0,1360.0,10.8,157.0,0.9337868356855143,0.0158730158730158,0.2161764705882353,0.072463768115942,2012-06-01,1338508800.0,3.67
"Nassau County, NY",Condo/Co-op,3,312000.0,429990.0,289.0965155637914,282.6483526862503,149.0,88.0,190.0,1088.0,7.3,73.0,0.9536415490702989,0.0536912751677852,0.181985294117647,0.1136363636363636,2014-08-01,1406851200.0,4.14
"Nassau County, NY",All Residential,-1,550000.0,629000.0,339.4995645529684,383.6363636363636,881.0,1444.0,2191.0,4832.0,5.5,62.0,0.974047907126015,0.2088535754824063,0.2272350993377483,0.2610803324099723,2020-07-01,1593561600.0,3.07
"Nassau County, NY",Single Family Residential,6,655500.0,678844.0,404.54384153816375,411.9922630560928,1226.0,1281.0,1675.0,2965.0,2.4,27.0,0.9999562929646296,0.4624796084828711,0.2080944350758853,0.2763466042154566,2021-06-01,1622505600.0,2.99
"Nassau County, NY",Townhouse,13,580000.0,529000.0,358.6889301175016,317.7198714708643,13.0,19.0,29.0,79.0,6.1,40.0,0.9677874973173272,0.0769230769230769,0.3417721518987341,0.1052631578947368,2016-05-01,1462060800.0,3.61
"Nassau County, NY",Single Family Residential,6,517250.0,529000.0,312.58358630352177,328.70708546384225,786.0,477.0,1037.0,3090.0,3.9,58.0,0.9711427588771449,0.1972010178117048,0.1414239482200647,0.1761006289308176,2018-01-01,1514764800.0,3.95
"Nassau County, NY",Multi-Family (2-4 Unit),4,649375.0,649000.0,322.9166666666667,385.1590106007067,36.0,35.0,49.0,147.0,4.1,38.0,0.971821369441308,0.2222222222222222,0.1156462585034013,0.2,2020-10-01,1601510400.0,2.88
"Nassau County, NY",Townhouse,13,675000.0,475000.0,294.24585876198773,292.7295918367347,3.0,13.0,16.0,95.0,31.7,158.0,0.9856324185866596,0.3333333333333333,0.1473684210526315,0.0769230769230769,2015-03-01,1425168000.0,3.75
"Nassau County, NY",All Residential,-1,647000.0,678844.0,402.20820189274446,411.9922630560928,1490.0,1480.0,1973.0,3829.0,2.6,30.0,0.9966873322660732,0.4201342281879194,0.2060590232436667,0.2621621621621621,2021-06-01,1622505600.0,2.99
"Nassau County, NY",Multi-Family (2-4 Unit),4,355000.0,415000.0,190.13067061143985,258.0441640378549,11.0,11.0,47.0,247.0,22.5,160.0,0.897316247173021,0.0909090909090909,0.1619433198380566,0.0909090909090909,2012-01-01,1325376000.0,3.91
"Nassau County, NY",Single Family Residential,6,695000.0,674950.0,433.33333333333326,420.9574650345335,911.0,666.0,843.0,2405.0,2.6,32.0,0.9960446020706,0.4302963776070252,0.2573804573804573,0.1921921921921921,2022-10-01,1664582400.0,6.66
"Suffolk County, NY",Multi-Family (2-4 Unit),4,440000.0,375950.0,152.34375,218.31948989009143,14.0,17.0,34.0,125.0,8.9,85.0,0.949043352525154,0.0,0.2,0.1176470588235294,2016-04-01,1459468800.0,3.59
"Suffolk County, NY",Multi-Family (2-4 Unit),4,235000.0,339999.0,104.15447530864198,203.94736842105263,7.0,3.0,26.0,142.0,20.3,144.0,0.9496286103750504,0.2857142857142857,0.0633802816901408,0.0,2013-02-01,1359676800.0,3.53
"Suffolk County, NY",Condo/Co-op,3,239000.0,349000.0,199.5913311630281,233.5396736072032,157.0,76.0,110.0,859.0,5.5,96.0,0.960334142211048,0.0828025477707006,0.1012805587892898,0.0657894736842105,2015-12-01,1448928000.0,3.93
"Nassau County, NY",Single Family Residential,6,670000.0,729999.0,424.30703624733474,448.0498761328358,525.0,715.0,972.0,1870.0,3.6,44.0,0.982671033439184,0.358095238095238,0.1524064171122994,0.372027972027972,2023-04-01,1680307200.0,6.28
"Suffolk County, NY",Condo/Co-op,3,350000.0,549000.0,297.05882352941177,326.67775929007206,134.0,134.0,152.0,250.0,1.9,31.0,1.002840085988406,0.4328358208955223,0.0919999999999999,0.2462686567164179,2022-02-01,1643673600.0,3.55
"Nassau County, NY",All Residential,-1,415000.0,475000.0,264.160725047407,292.7295918367347,782.0,605.0,1708.0,5647.0,7.2,101.0,0.9493862023363896,0.0767263427109974,0.1298034354524526,0.1867768595041322,2015-03-01,1425168000.0,3.75
"Nassau County, NY",Townhouse,13,340000.0,555000.0,270.029602750191,346.72043010752685,2.0,1.0,3.0,16.0,8.0,40.0,0.8864998067259373,0.5,0.3125,0.0,2019-07-01,1561939200.0,3.75
"Suffolk County, NY",Condo/Co-op,3,247500.0,399000.0,212.41379310344828,237.41566191694068,120.0,105.0,183.0,536.0,4.5,62.0,0.974127150376142,0.1499999999999999,0.1380597014925373,0.1238095238095238,2018-02-01,1517443200.0,4.22
"Suffolk County, NY",All Residential,-1,330000.0,376000.0,201.47420147420144,218.87265375891653,980.0,951.0,2506.0,9377.0,9.6,113.0,0.956488297443802,0.1020408163265306,0.2075290604671003,0.1051524710830704,2015-05-01,1430438400.0,3.8
"Nassau County, NY",Single Family Residential,6,600000.0,649000.0,361.47647106422727,385.1590106007067,1398.0,1132.0,1415.0,3480.0,2.5,44.0,0.9802720949392062,0.278969957081545,0.214367816091954,0.2217314487632508,2020-10-01,1601510400.0,2.88
"Suffolk County, NY",Townhouse,13,447500.0,460000.0,262.2857142857143,291.8597021115213,24.0,12.0,8.0,15.0,0.5999999999999999,48.0,0.99217030731047,0.1666666666666666,0.0666666666666666,0.0833333333333333,2020-12-01,1606780800.0,2.71
"Suffolk County, NY",All Residential,-1,405000.0,449000.0,234.26646706586823,267.0040473225405,1140.0,898.0,1721.0,5122.0,4.5,58.0,0.9800879691526482,0.2789473684210526,0.1530652089027723,0.2305122494432071,2020-02-01,1580515200.0,3.45
"Nassau County, NY",All Residential,-1,430000.0,449000.0,278.64583333333326,296.88508597883595,932.0,636.0,1044.0,5371.0,5.8,75.0,0.957804424937274,0.1008583690987124,0.1511822751815304,0.1069182389937107,2015-11-01,1446336000.0,3.87
"Nassau County, NY",Townhouse,13,570000.0,509575.0,431.81818181818176,331.91213943994103,3.0,,4.0,12.0,4.0,123.0,0.967423888275359,0.0,0.25,,2018-12-01,1543622400.0,4.75
"Nassau County, NY",Single Family Residential,6,670000.0,649949.5,417.4484052532833,440.3079178130184,758.0,444.0,367.0,1870.0,2.5,38.0,0.9814129306406234,0.3284960422163588,0.1508021390374331,0.1396396396396396,2022-12-01,1669852800.0,6.49
"Suffolk County, NY",Condo/Co-op,3,250000.0,349990.0,209.7,205.86158780135568,127.0,88.0,225.0,976.0,7.7,116.0,0.9540490203497212,0.1023622047244094,0.1096311475409836,0.1477272727272727,2015-03-01,1425168000.0,3.75
"Suffolk County, NY",Condo/Co-op,3,250000.0,349000.0,200.4922067268253,217.1919770773639,207.0,96.0,199.0,1149.0,5.6,79.0,0.9574614593435304,0.1014492753623188,0.1801566579634464,0.0833333333333333,2014-09-01,1409529600.0,4.1
"Nassau County, NY",Townhouse,13,345000.0,449000.0,172.5,272.14972447892023,1.0,2.0,5.0,36.0,36.0,1184.0,0.9452054794520548,0.0,0.2777777777777777,0.5,2012-04-01,1333238400.0,3.98
"Suffolk County, NY",All Residential,-1,550000.0,549999.0,331.06027114647804,329.6704399486191,1361.0,1123.0,1477.0,3557.0,2.6,28.0,1.0151406015482287,0.5841293166789125,0.233623840314872,0.2270703472840605,2022-09-01,1661990400.0,5.66
"Nassau County, NY",Multi-Family (2-4 Unit),4,640000.0,609999.5,264.9956871477001,375.33540933158656,19.0,13.0,22.0,120.0,6.3,51.0,0.9809616947437668,0.4736842105263157,0.05,0.0769230769230769,2020-05-01,1588291200.0,3.26
"Nassau County, NY",Townhouse,13,479000.0,507000.0,335.29411764705884,330.4060579956994,3.0,,1.0,5.0,1.7,54.0,0.9615866347665712,0.3333333333333333,,,2017-12-01,1512086400.0,3.94
"Nassau County, NY",Condo/Co-op,3,262500.0,529000.0,319.69801751959426,317.7198714708643,150.0,123.0,214.0,831.0,5.5,74.0,0.9589995829027756,0.0466666666666666,0.174488567990373,0.089430894308943,2016-05-01,1462060800.0,3.61
"Suffolk County, NY",Townhouse,13,322750.0,329900.0,201.31578947368425,211.96013289036543,52.0,21.0,8.0,25.0,0.5,88.0,0.9566718666367084,0.0769230769230769,0.12,0.0476190476190476,2016-12-01,1480550400.0,4.08
"Nassau County, NY",Condo/Co-op,3,280000.0,425777.0,301.26512651265125,273.1522500859535,179.0,92.0,193.0,1093.0,6.1,113.0,0.9482240433486024,0.0335195530726256,0.1573650503202195,0.0978260869565217,2013-10-01,1380585600.0,4.22
"Nassau County, NY",Townhouse,13,410000.0,435000.0,349.83000122491813,262.52455177419176,3.0,,8.0,33.0,11.0,37.0,0.8798422888086191,0.0,0.2727272727272727,,2012-02-01,1328054400.0,3.87
"Nassau County, NY",Multi-Family (2-4 Unit),4,590000.0,599000.0,302.4723829563388,360.31224322103526,25.0,33.0,58.0,162.0,6.5,57.0,0.9572094189768612,0.12,0.1543209876543209,0.1818181818181818,2019-05-01,1556668800.0,4.14
"Suffolk County, NY",Multi-Family (2-4 Unit),4,400000.0,405000.0,178.57142857142858,249.4610065744729,11.0,13.0,26.0,101.0,9.2,58.0,0.942434270342722,0.1818181818181818,0.198019801980198,0.2307692307692307,2018-09-01,1535760000.0,4.54
"Suffolk County, NY",Townhouse,13,204375.0,345000.0,169.41572084783817,209.0291263419536,2.0,3.0,3.0,55.0,27.5,156.0,0.9822810990687032,0.5,0.2,0.3333333333333333,2012-07-01,1341100800.0,3.62
"Nassau County, NY",All Residential,-1,429000.0,461000.0,277.26608309716653,287.5757575757576,1169.0,643.0,1410.0,6576.0,5.6,58.0,0.955599701313677,0.097519247219846,0.2066605839416058,0.1181959564541213,2014-09-01,1409529600.0,4.1
"Nassau County, NY",Condo/Co-op,3,278000.0,478399.5,253.86996904024767,299.6805111821086,107.0,66.0,190.0,732.0,6.8,92.0,0.959902464638232,0.0467289719626168,0.1188524590163934,0.0606060606060606,2016-01-01,1451606400.0,3.97
"Suffolk County, NY",Multi-Family (2-4 Unit),4,757500.0,549997.5,342.3547325907107,328.987302676733,18.0,17.0,28.0,56.0,3.1,41.0,0.9688925614914352,0.3333333333333333,0.0535714285714285,0.4705882352941176,2022-03-01,1646092800.0,3.76
"Suffolk County, NY",Single Family Residential,6,322025.0,299999.0,189.68609865470853,191.25,659.0,312.0,661.0,6633.0,10.1,112.0,0.9462311835092188,0.1047040971168437,0.1124679632142318,0.0961538461538461,2012-11-01,1351728000.0,3.39
"Nassau County, NY",Condo/Co-op,3,240000.0,450000.0,259.1666666666667,282.45697784064123,115.0,74.0,270.0,1033.0,9.0,139.0,0.951285051884826,0.0608695652173913,0.1403678606001936,0.2297297297297297,2014-03-01,1393632000.0,4.28
"Suffolk County, NY",Townhouse,13,405000.0,375950.0,197.24969220382064,218.31948989009143,41.0,31.0,58.0,172.0,4.2,115.0,0.9594836645958212,0.1463414634146341,0.2383720930232558,0.1612903225806451,2016-04-01,1459468800.0,3.59
"Nassau County, NY",All Residential,-1,515000.0,504500.0,325.55282555282554,320.3864909820245,1598.0,1017.0,1393.0,4679.0,2.9,41.0,0.975644795902896,0.22090112640801,0.1972643727292156,0.135693215339233,2017-08-01,1501545600.0,3.93
"Nassau County, NY",Condo/Co-op,3,253750.0,479000.0,269.12177328843995,292.2290899996427,176.0,104.0,269.0,1129.0,6.4,114.0,0.9442520248513252,0.0284090909090909,0.1948627103631532,0.1826923076923076,2014-06-01,1401580800.0,4.14
"Nassau County, NY",Single Family Residential,6,507500.0,529800.0,314.526588845655,327.9320987654321,1009.0,806.0,1043.0,3654.0,3.6,45.0,0.97519247409273,0.2517343904856293,0.210727969348659,0.1327543424317617,2017-10-01,1506816000.0,3.85
"Nassau County, NY",Townhouse,13,530000.0,529000.0,286.6758241758242,328.70708546384225,6.0,,1.0,5.0,0.8,100.0,0.946070714998322,0.1666666666666666,,,2018-01-01,1514764800.0,3.95
"Nassau County, NY",Condo/Co-op,3,500000.0,729000.0,415.38461538461536,466.6433239962652,121.0,94.0,144.0,343.0,2.8,33.0,0.9862804065830592,0.28099173553719,0.2011661807580174,0.2978723404255319,2023-09-01,1693526400.0,7.12
"Nassau County, NY",Townhouse,13,550000.0,679000.0,258.9395807644883,409.9264705882353,5.0,3.0,4.0,11.0,2.2,128.0,0.9543428928285322,0.2,0.1818181818181818,0.3333333333333333,2021-04-01,1617235200.0,3.18
"Nassau County, NY",Condo/Co-op,3,253500.0,415000.0,259.0686274509804,258.0441640378549,94.0,33.0,225.0,1221.0,13.0,169.0,0.9245921566344044,0.0319148936170212,0.1949221949221949,0.1515151515151515,2012-01-01,1325376000.0,3.91
"Nassau County, NY",Multi-Family (2-4 Unit),4,640000.0,539000.0,329.6885684311099,348.0786416443253,35.0,25.0,23.0,103.0,2.9,56.0,0.9743300558549564,0.2285714285714285,0.145631067961165,0.12,2019-12-01,1575158400.0,3.68
"Nassau County, NY",Single Family Residential,6,440000.0,449000.0,267.911090573013,275.1924101592564,860.0,773.0,1391.0,5117.0,6.0,60.0,0.9499760723819284,0.0895348837209302,0.1811608364275942,0.1319534282018111,2013-06-01,1370044800.0,3.91
"Nassau County, NY",All Residential,-1,470000.0,429990.0,278.62595419847327,282.6483526862503,1147.0,743.0,1315.0,6632.0,5.8,46.0,0.9584501381852571,0.1037489102005231,0.1768697225572979,0.1238223418573351,2014-08-01,1406851200.0,4.14
"Nassau County, NY",Condo/Co-op,3,273850.0,465000.0,330.721490015361,295.86185597750847,176.0,136.0,231.0,1030.0,5.9,80.0,0.9558474285758723,0.0227272727272727,0.2067961165048543,0.1397058823529411,2015-07-01,1435708800.0,4.08
"Suffolk County, NY",Townhouse,13,237500.0,419900.0,221.43489813994685,242.06504414827563,2.0,7.0,7.0,9.0,4.5,34.0,1.011796260113868,1.0,0.8888888888888888,0.5714285714285714,2018-04-01,1522540800.0,4.4
"Nassau County, NY",All Residential,-1,700000.0,670400.0,442.6829800702888,431.0240112216448,1398.0,1064.0,1200.0,3163.0,2.3,26.0,1.0071622168516088,0.5128755364806867,0.2390135946885867,0.1992481203007518,2022-08-01,1659312000.0,4.99
"Suffolk County, NY",Single Family Residential,6,620000.0,599000.0,343.4633027522936,355.74171446145,1126.0,1064.0,1180.0,2089.0,1.9,23.0,1.0185167592354931,0.5932504440497335,0.1742460507419818,0.350563909774436,2023-08-01,1690848000.0,6.9
"Nassau County, NY",All Residential,-1,659999.0,669994.5,411.340206185567,433.3057662615445,735.0,459.0,855.0,2401.0,3.3,42.0,0.9742602512249868,0.2680272108843537,0.1715951686797167,0.2483660130718954,2023-01-01,1672531200.0,6.48
"Nassau County, NY",Condo/Co-op,3,372500.0,659000.0,407.3863636363636,439.7983580922596,188.0,116.0,100.0,448.0,2.4,50.0,0.988265053979068,0.25,0.1205357142857142,0.1724137931034482,2021-12-01,1638316800.0,3.11
"Nassau County, NY",Single Family Residential,6,380000.0,435000.0,239.8630136986301,262.52455177419176,491.0,281.0,1136.0,5522.0,11.2,122.0,0.9350236726866024,0.0549898167006109,0.1629844259326331,0.1779359430604982,2012-02-01,1328054400.0,3.87
"Suffolk County, NY",Townhouse,13,436000.0,479000.0,302.77777777777777,296.66366095581606,13.0,9.0,8.0,13.0,1.0,30.0,0.9950432538794428,0.4615384615384615,0.1538461538461538,0.1111111111111111,2021-01-01,1609459200.0,2.65
"Nassau County, NY",Condo/Co-op,3,375000.0,629000.0,380.88642659279776,399.97013333333337,147.0,102.0,192.0,653.0,4.4,49.0,0.977951478824991,0.1360544217687075,0.1271056661562021,0.1666666666666666,2021-01-01,1609459200.0,2.65
"Suffolk County, NY",Multi-Family (2-4 Unit),4,630000.0,520500.0,254.4642857142857,310.0,23.0,28.0,37.0,75.0,3.3,38.0,0.9655088152245694,0.3043478260869565,0.2,0.2857142857142857,2021-10-01,1633046400.0,2.99
"Nassau County, NY",Multi-Family (2-4 Unit),4,430000.0,475000.0,223.9583333333333,292.7295918367347,22.0,16.0,51.0,217.0,9.9,100.0,0.9228407261899512,0.0454545454545454,0.1059907834101382,0.3125,2015-03-01,1425168000.0,3.75
"Nassau County, NY",Townhouse,13,754750.0,549999.0,341.67978110010085,339.6825396825397,2.0,2.0,2.0,10.0,5.0,31.0,0.9468395524655628,0.5,0.2,0.5,2019-01-01,1546300800.0,4.51
"Nassau County, NY",Multi-Family (2-4 Unit),4,421750.0,420000.0,201.5775635407537,270.18483981574354,18.0,15.0,46.0,182.0,10.1,109.0,0.9018257367431916,0.0,0.1263736263736263,0.0666666666666666,2013-01-01,1356998400.0,3.34
"Nassau County, NY",Single Family Residential,6,529000.0,579000.0,329.96894409937886,352.02376531748973,671.0,573.0,1153.0,3879.0,5.8,66.0,0.9654406253324068,0.1788375558867362,0.1662799690641917,0.1832460732984293,2019-02-01,1548979200.0,4.41
"Nassau County, NY",Townhouse,13,285000.0,439900.0,151.75718849840257,271.307167070218,3.0,2.0,5.0,26.0,8.699999999999998,23.0,0.94776734223101,0.0,0.1153846153846153,0.5,2013-09-01,1377993600.0,4.57
"Nassau County, NY",Multi-Family (2-4 Unit),4,484000.0,449000.0,264.78466386554624,296.88508597883595,37.0,20.0,40.0,179.0,4.8,82.0,0.9452543945942842,0.1621621621621621,0.1173184357541899,0.1,2015-11-01,1446336000.0,3.87
